state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price
Uttar Pradesh,Badaun,Bilsi,Bajra(Pearl Millet/Cumbu),Hybrid,15/01/2021,1350,1400,1378
Uttar Pradesh,Badaun,Bilsi,Brinjal,Round/Long,15/01/2021,850,950,900
Uttar Pradesh,Badaun,Bilsi,Cabbage,Cabbage,15/01/2021,500,600,550
Uttar Pradesh,Badaun,Bilsi,Capsicum,Capsicum,15/01/2021,2000,2100,2050
Uttar Pradesh,Badaun,Bilsi,Carrot,Carrot,15/01/2021,700,850,800
Uttar Pradesh,Badaun,Bilsi,Cauliflower,Local,15/01/2021,550,650,600
Uttar Pradesh,Badaun,Bilsi,Cucumbar(Kheera),Cucumbar,15/01/2021,1350,1450,1400
Uttar Pradesh,Badaun,Bilsi,Field Pea,Field Pea,15/01/2021,1150,1250,1200
Uttar Pradesh,Badaun,Bilsi,Garlic,Garlic,15/01/2021,6750,6850,6825
Uttar Pradesh,Badaun,Bilsi,Ginger(Green),Green Ginger,15/01/2021,3200,3350,3300
Uttar Pradesh,Badaun,Bilsi,Green Chilli,Green Chilly,15/01/2021,1950,2050,2000
Uttar Pradesh,Badaun,Bilsi,Gur(Jaggery),Red,15/01/2021,3100,3150,3120
Uttar Pradesh,Badaun,Bilsi,Lemon,Lemon,15/01/2021,3150,3250,3210
Uttar Pradesh,Badaun,Bilsi,Mustard,Sarson(Black),15/01/2021,5500,5600,5540
Uttar Pradesh,Badaun,Bilsi,Onion,Red,15/01/2021,2500,2650,2600
Uttar Pradesh,Badaun,Bilsi,Paddy(Dhan)(Common),Sarvati,15/01/2021,1850,2100,1885
Uttar Pradesh,Badaun,Bilsi,Potato,Local,15/01/2021,850,950,900
Uttar Pradesh,Badaun,Bilsi,Pumpkin,Pumpkin,15/01/2021,900,1050,1000
Uttar Pradesh,Badaun,Bilsi,Raddish,Raddish,15/01/2021,450,500,480
Uttar Pradesh,Badaun,Bilsi,Tomato,Local,15/01/2021,1350,1450,1400
Uttar Pradesh,Badaun,Bilsi,Wheat,Local,15/01/2021,1650,1750,1710
Uttar Pradesh,Badaun,Dataganj,Paddy(Dhan)(Common),Sarvati,15/01/2021,1600,1615,1610
Uttar Pradesh,Badaun,Shahaswan,Brinjal,Brinjal,15/01/2021,500,550,520
Uttar Pradesh,Badaun,Shahaswan,Potato,Potato,15/01/2021,650,750,700
Uttar Pradesh,Badaun,Ujhani,Bajra(Pearl Millet/Cumbu),Hybrid,15/01/2021,1325,1425,1375
Uttar Pradesh,Badaun,Ujhani,Banana - Green,Banana - Green,15/01/2021,950,1050,1000
Uttar Pradesh,Badaun,Ujhani,Bottle gourd,Bottle Gourd,15/01/2021,850,950,900
Uttar Pradesh,Badaun,Ujhani,Brinjal,Brinjal,15/01/2021,750,850,800
Uttar Pradesh,Badaun,Ujhani,Carrot,Carrot,15/01/2021,630,730,680
Uttar Pradesh,Badaun,Ujhani,Cauliflower,Cauliflower,15/01/2021,500,600,550
Uttar Pradesh,Badaun,Ujhani,Garlic,Average,15/01/2021,6550,6650,6600
Uttar Pradesh,Badaun,Ujhani,Ginger(Green),Green Ginger,15/01/2021,3300,3400,3350
Uttar Pradesh,Badaun,Ujhani,Green Chilli,Green Chilly,15/01/2021,1800,1900,1850
Uttar Pradesh,Badaun,Ujhani,Lemon,Lemon,15/01/2021,3150,3250,3200
Uttar Pradesh,Badaun,Ujhani,Mustard,Sarson(Black),15/01/2021,5200,5300,5260
Uttar Pradesh,Badaun,Ujhani,Onion,Red,15/01/2021,2550,2650,2600
Uttar Pradesh,Badaun,Ujhani,Potato,Local,15/01/2021,700,800,750
Uttar Pradesh,Badaun,Ujhani,Pumpkin,Pumpkin,15/01/2021,1100,1200,1150
Uttar Pradesh,Badaun,Ujhani,Raddish,Raddish,15/01/2021,550,650,600
Uttar Pradesh,Badaun,Ujhani,Tomato,Local,15/01/2021,1050,1150,1100
Uttar Pradesh,Badaun,Ujhani,Wheat,Dara,15/01/2021,1700,1750,1725
Uttar Pradesh,Badaun,Visoli,Bajra(Pearl Millet/Cumbu),Hybrid,15/01/2021,1320,1350,1340
Uttar Pradesh,Badaun,Wazirganj,Apple,Delicious,15/01/2021,6090,6190,6140
Uttar Pradesh,Badaun,Wazirganj,Banana,Banana - Ripe,15/01/2021,2350,2430,2390
Uttar Pradesh,Badaun,Wazirganj,Bengal Gram(Gram)(Whole),Average (Whole),15/01/2021,5440,5530,5485
Uttar Pradesh,Badaun,Wazirganj,Bottle gourd,Bottle Gourd,15/01/2021,900,980,940
Uttar Pradesh,Badaun,Wazirganj,Brinjal,Round/Long,15/01/2021,840,920,880
Uttar Pradesh,Badaun,Wazirganj,Cauliflower,Local,15/01/2021,530,610,570
Uttar Pradesh,Badaun,Wazirganj,Ginger(Green),Green Ginger,15/01/2021,3230,3330,3280
Uttar Pradesh,Badaun,Wazirganj,Green Chilli,Green Chilly,15/01/2021,1840,1920,1880
Uttar Pradesh,Badaun,Wazirganj,Gur(Jaggery),Pathari,15/01/2021,3050,3130,3090
Uttar Pradesh,Badaun,Wazirganj,Mousambi(Sweet Lime),Mousambi,15/01/2021,2620,2720,2670
Uttar Pradesh,Badaun,Wazirganj,Mustard,Sarson(Black),15/01/2021,5200,5300,5250
Uttar Pradesh,Badaun,Wazirganj,Onion,Red,15/01/2021,2530,2630,2580
Uttar Pradesh,Badaun,Wazirganj,Paddy(Dhan)(Common),Sarvati,15/01/2021,1840,1900,1875
Uttar Pradesh,Badaun,Wazirganj,Pomegranate,Pomogranate,15/01/2021,4540,4640,4590
Uttar Pradesh,Badaun,Wazirganj,Potato,Desi,15/01/2021,750,830,790
Uttar Pradesh,Badaun,Wazirganj,Pumpkin,Pumpkin,15/01/2021,1090,1170,1130
Uttar Pradesh,Badaun,Wazirganj,Raddish,Raddish,15/01/2021,460,540,500
Uttar Pradesh,Badaun,Wazirganj,Rice,III,15/01/2021,2340,2420,2380
Uttar Pradesh,Badaun,Wazirganj,Tomato,Hybrid,15/01/2021,1200,1300,1250
Uttar Pradesh,Badaun,Wazirganj,Wheat,Dara,15/01/2021,1700,1750,1725
Uttar Pradesh,Baghpat,Bagpat,Brinjal,Round/Long,15/01/2021,900,1100,1000
Uttar Pradesh,Baghpat,Bagpat,Onion,Onion,15/01/2021,2800,3000,2900
Uttar Pradesh,Baghpat,Bagpat,Potato,(Red Nanital),15/01/2021,800,1000,900
Uttar Pradesh,Baghpat,Bagpat,Tomato,Deshi,15/01/2021,900,1100,1000
Uttar Pradesh,Baghpat,Baraut,Apple,Kasmir/Shimla - II,15/01/2021,4200,4400,4300
Uttar Pradesh,Baghpat,Baraut,Banana - Green,Banana - Green,15/01/2021,1000,1100,1050
Uttar Pradesh,Baghpat,Baraut,Bottle gourd,Bottle Gourd,15/01/2021,750,850,800
Uttar Pradesh,Baghpat,Baraut,Brinjal,Round/Long,15/01/2021,450,550,500
Uttar Pradesh,Baghpat,Baraut,Carrot,Carrot,15/01/2021,400,500,450
Uttar Pradesh,Baghpat,Baraut,Cauliflower,Cauliflower,15/01/2021,400,500,450
Uttar Pradesh,Baghpat,Baraut,Chikoos(Sapota),Sapota,15/01/2021,2000,2200,2100
Uttar Pradesh,Baghpat,Baraut,Cucumbar(Kheera),Cucumbar,15/01/2021,1100,1250,1200
Uttar Pradesh,Baghpat,Baraut,Ginger(Green),Green Ginger,15/01/2021,2800,3000,2900
Uttar Pradesh,Baghpat,Baraut,Green Chilli,Green Chilly,15/01/2021,1900,2100,2000
Uttar Pradesh,Baghpat,Baraut,Gur(Jaggery),Yellow,15/01/2021,2550,2650,2600
Uttar Pradesh,Baghpat,Baraut,Onion,Onion,15/01/2021,2400,2600,2500
Uttar Pradesh,Baghpat,Baraut,Potato,Chips,15/01/2021,900,1000,950
Uttar Pradesh,Baghpat,Baraut,Pumpkin,Pumpkin,15/01/2021,500,600,550
Uttar Pradesh,Baghpat,Baraut,Raddish,Raddish,15/01/2021,300,400,350
Uttar Pradesh,Baghpat,Baraut,Tomato,Deshi,15/01/2021,1300,1500,1400
Uttar Pradesh,Baghpat,Khekda,Brinjal,Round/Long,15/01/2021,900,1100,1000
Uttar Pradesh,Baghpat,Khekda,Carrot,Carrot,15/01/2021,650,750,700
Uttar Pradesh,Baghpat,Khekda,Cauliflower,Cauliflower,15/01/2021,750,800,787
Uttar Pradesh,Baghpat,Khekda,Ginger(Green),Green Ginger,15/01/2021,3000,3400,3200
Uttar Pradesh,Baghpat,Khekda,Green Chilli,Green Chilly,15/01/2021,2700,2900,2800
Uttar Pradesh,Baghpat,Khekda,Onion,Red,15/01/2021,2700,2900,2800
Uttar Pradesh,Baghpat,Khekda,Peas Wet,Other,15/01/2021,900,1100,1000
Uttar Pradesh,Baghpat,Khekda,Potato,Potato,15/01/2021,800,1000,900
Uttar Pradesh,Baghpat,Khekda,Pumpkin,Pumpkin,15/01/2021,450,550,500
Uttar Pradesh,Baghpat,Khekda,Raddish,Raddish,15/01/2021,250,350,300
Uttar Pradesh,Baghpat,Khekda,Tomato,Local,15/01/2021,900,1100,1000
Uttar Pradesh,Bahraich,Naanpara,Apple,Royal Delicious,15/01/2021,6800,6900,6850
Uttar Pradesh,Bahraich,Naanpara,Arhar Dal(Tur Dal),Arhar Dal(Tur),15/01/2021,8150,8250,8200
Uttar Pradesh,Bahraich,Naanpara,Banana,Banana - Ripe,15/01/2021,2000,2100,2050
Uttar Pradesh,Bahraich,Naanpara,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),15/01/2021,6150,6250,6200
Uttar Pradesh,Bahraich,Naanpara,Bengal Gram(Gram)(Whole),Desi (Whole),15/01/2021,5520,5580,5550
Uttar Pradesh,Bahraich,Naanpara,Black Gram Dal (Urd Dal),Black Gram Dal,15/01/2021,8950,9050,9000
Uttar Pradesh,Bahraich,Naanpara,Bottle gourd,Bottle Gourd,15/01/2021,1070,1130,1100
Uttar Pradesh,Bahraich,Naanpara,Brinjal,Brinjal,15/01/2021,870,925,900
Uttar Pradesh,Bahraich,Naanpara,Cabbage,Cabbage,15/01/2021,830,870,850
Uttar Pradesh,Bahraich,Naanpara,Cauliflower,Cauliflower,15/01/2021,860,930,900
Uttar Pradesh,Bahraich,Naanpara,Garlic,Desi,15/01/2021,7460,7550,7500
Uttar Pradesh,Bahraich,Naanpara,Ginger(Green),Green Ginger,15/01/2021,2220,2280,2250
Uttar Pradesh,Bahraich,Naanpara,Green Chilli,Green Chilly,15/01/2021,3410,3480,3450
Uttar Pradesh,Bahraich,Naanpara,Gur(Jaggery),Pathari,15/01/2021,3280,3330,3300
Uttar Pradesh,Bahraich,Naanpara,Lemon,Lemon,15/01/2021,2620,2680,2650
Uttar Pradesh,Bahraich,Naanpara,Maize,Yellow,15/01/2021,1600,1640,1620
Uttar Pradesh,Bahraich,Naanpara,Masur Dal,Masur Dal,15/01/2021,6820,6910,6870
Uttar Pradesh,Bahraich,Naanpara,Mustard,Sarson(Black),15/01/2021,4570,4625,4600
Uttar Pradesh,Bahraich,Naanpara,Mustard Oil,Mustard Oil,15/01/2021,12600,12700,12650
Uttar Pradesh,Bahraich,Naanpara,Onion,Red,15/01/2021,3060,3150,3100
Uttar Pradesh,Bahraich,Naanpara,Paddy(Dhan)(Basmati),Basmati 1509,15/01/2021,3300,3400,3350
Uttar Pradesh,Bahraich,Naanpara,Paddy(Dhan)(Common),Paddy,15/01/2021,1225,1868,1868
Uttar Pradesh,Bahraich,Naanpara,Pomegranate,Pomogranate,15/01/2021,6200,6300,6250
Uttar Pradesh,Bahraich,Naanpara,Potato,Desi,15/01/2021,820,880,850
Uttar Pradesh,Bahraich,Naanpara,Pumpkin,Pumpkin,15/01/2021,1150,1200,1180
Uttar Pradesh,Bahraich,Naanpara,Raddish,Raddish,15/01/2021,520,575,550
Uttar Pradesh,Bahraich,Naanpara,Rice,III,15/01/2021,2210,2270,2240
Uttar Pradesh,Bahraich,Naanpara,Tomato,Hybrid,15/01/2021,1060,1130,1100
Uttar Pradesh,Bahraich,Naanpara,Wheat,Dara,15/01/2021,1680,1740,1710
Uttar Pradesh,Bahraich,Naanpara,White Peas,White Peas,15/01/2021,7070,7100,7100
Uttar Pradesh,Ballia,Ballia,Apple,Apple,15/01/2021,6750,6900,6830
Uttar Pradesh,Ballia,Ballia,Banana,Medium,15/01/2021,2300,2400,2360
Uttar Pradesh,Ballia,Ballia,Barley (Jau),Dara,15/01/2021,1620,1730,1670
Uttar Pradesh,Ballia,Ballia,Bengal Gram(Gram)(Whole),Average (Whole),15/01/2021,5570,5700,5620
Uttar Pradesh,Ballia,Ballia,Bottle gourd,Bottle Gourd,15/01/2021,1070,1180,1130
Uttar Pradesh,Ballia,Ballia,Brinjal,Brinjal,15/01/2021,900,1000,960
Uttar Pradesh,Ballia,Ballia,Cabbage,Cabbage,15/01/2021,800,900,840
Uttar Pradesh,Ballia,Ballia,Carrot,Carrot,15/01/2021,900,1000,940
Uttar Pradesh,Ballia,Ballia,Cauliflower,African Sarson,15/01/2021,900,1000,960
Uttar Pradesh,Ballia,Ballia,Garlic,Garlic,15/01/2021,7200,7300,7240
Uttar Pradesh,Ballia,Ballia,Ginger(Green),Green Ginger,15/01/2021,2500,2630,2570
Uttar Pradesh,Ballia,Ballia,Green Chilli,Green Chilly,15/01/2021,2500,2600,2560
Uttar Pradesh,Ballia,Ballia,Gur(Jaggery),Red,15/01/2021,3450,3560,3510
Uttar Pradesh,Ballia,Ballia,Lemon,Lemon,15/01/2021,2850,2970,2920
Uttar Pradesh,Ballia,Ballia,Lentil (Masur)(Whole),Masoor Gola,15/01/2021,6030,6140,6080
Uttar Pradesh,Ballia,Ballia,Maize,Yellow,15/01/2021,1720,1830,1770
Uttar Pradesh,Ballia,Ballia,Mousambi(Sweet Lime),Mousambi,15/01/2021,2770,2870,2820
Uttar Pradesh,Ballia,Ballia,Mustard,Sarson(Black),15/01/2021,5200,5300,5260
Uttar Pradesh,Ballia,Ballia,Onion,Red,15/01/2021,2250,2350,2300
Uttar Pradesh,Ballia,Ballia,Paddy(Dhan)(Common),Paddy,15/01/2021,1800,1900,1868
Uttar Pradesh,Ballia,Ballia,Pomegranate,Other,15/01/2021,6220,6340,6280
Uttar Pradesh,Ballia,Ballia,Potato,Potato,15/01/2021,800,900,850
Uttar Pradesh,Ballia,Ballia,Pumpkin,Pumpkin,15/01/2021,1240,1360,1300
Uttar Pradesh,Ballia,Ballia,Raddish,Raddish,15/01/2021,350,470,410
Uttar Pradesh,Ballia,Ballia,Rice,III,15/01/2021,2200,2300,2240
Uttar Pradesh,Ballia,Ballia,Spinach,Other,15/01/2021,400,500,440
Uttar Pradesh,Ballia,Ballia,Tomato,Deshi,15/01/2021,720,830,780
Uttar Pradesh,Ballia,Ballia,Wheat,Dara,15/01/2021,1730,1840,1780
Uttar Pradesh,Ballia,Ballia,White Peas,White Peas,15/01/2021,6770,6880,6830
Uttar Pradesh,Ballia,Vilthararoad,Banana,Medium,15/01/2021,1800,1900,1850
Uttar Pradesh,Ballia,Vilthararoad,Potato,Desi,15/01/2021,1900,2100,2000
Uttar Pradesh,Ballia,Vilthararoad,Rice,III,15/01/2021,2000,2200,2100
Uttar Pradesh,Balrampur,Balrampur,Apple,Delicious,15/01/2021,7500,7700,7600
Uttar Pradesh,Balrampur,Balrampur,Arhar Dal(Tur Dal),Arhar Dal(Tur),15/01/2021,8100,8300,8200
Uttar Pradesh,Balrampur,Balrampur,Banana - Green,Banana - Green,15/01/2021,900,1100,1000
Uttar Pradesh,Balrampur,Balrampur,Bengal Gram(Gram)(Whole),Desi (Whole),15/01/2021,5400,5600,5500
Uttar Pradesh,Balrampur,Balrampur,Black Gram (Urd Beans)(Whole),Black Gram (Whole),15/01/2021,7400,7600,7500
Uttar Pradesh,Balrampur,Balrampur,Bottle gourd,Bottle Gourd,15/01/2021,1000,1200,1100
Uttar Pradesh,Balrampur,Balrampur,Brinjal,Round/Long,15/01/2021,700,900,800
Uttar Pradesh,Balrampur,Balrampur,Cauliflower,Cauliflower,15/01/2021,900,1100,1000
Uttar Pradesh,Balrampur,Balrampur,Garlic,Garlic,15/01/2021,6700,6900,6800
Uttar Pradesh,Balrampur,Balrampur,Green Chilli,Green Chilly,15/01/2021,2700,2900,2800
Uttar Pradesh,Balrampur,Balrampur,Gur(Jaggery),Red,15/01/2021,3100,3300,3200
Uttar Pradesh,Balrampur,Balrampur,Lemon,Lemon,15/01/2021,2300,2500,2400
Uttar Pradesh,Balrampur,Balrampur,Maize,Yellow,15/01/2021,1620,1680,1640
Uttar Pradesh,Balrampur,Balrampur,Onion,Red,15/01/2021,3000,3200,3100
Uttar Pradesh,Balrampur,Balrampur,Paddy(Dhan)(Common),Paddy,15/01/2021,1500,1868,1868
Uttar Pradesh,Balrampur,Balrampur,Peas Wet,Other,15/01/2021,1200,1300,1250
Uttar Pradesh,Balrampur,Balrampur,Potato,Potato,15/01/2021,800,900,850
Uttar Pradesh,Balrampur,Balrampur,Raddish,Raddish,15/01/2021,500,650,600
Uttar Pradesh,Balrampur,Balrampur,Rice,III,15/01/2021,2200,2300,2250
Uttar Pradesh,Balrampur,Balrampur,Tomato,Deshi,15/01/2021,1100,1300,1200
Uttar Pradesh,Balrampur,Balrampur,Wheat,Dara,15/01/2021,1650,1730,1700
Uttar Pradesh,Balrampur,Balrampur,White Peas,White Peas,15/01/2021,6700,6900,6800
Uttar Pradesh,Balrampur,Utraula,Apple,Delicious,15/01/2021,6300,6400,6350
Uttar Pradesh,Balrampur,Utraula,Arhar Dal(Tur Dal),Arhar Dal(Tur),15/01/2021,8230,8285,8260
Uttar Pradesh,Balrampur,Utraula,Banana,Banana - Ripe,15/01/2021,1980,2030,2000
Uttar Pradesh,Balrampur,Utraula,Black Gram (Urd Beans)(Whole),Black Gram (Whole),15/01/2021,8850,8890,8870
Uttar Pradesh,Balrampur,Utraula,Black Gram Dal (Urd Dal),Black Gram Dal,15/01/2021,7770,7835,7800
Uttar Pradesh,Balrampur,Utraula,Bottle gourd,Bottle Gourd,15/01/2021,965,1040,1000
Uttar Pradesh,Balrampur,Utraula,Brinjal,Brinjal,15/01/2021,1025,1070,1050
Uttar Pradesh,Balrampur,Utraula,Cucumbar(Kheera),Cucumbar,15/01/2021,2175,2225,2200
Uttar Pradesh,Balrampur,Utraula,Garlic,Garlic,15/01/2021,7630,7680,7650
Uttar Pradesh,Balrampur,Utraula,Ginger(Green),Green Ginger,15/01/2021,2130,2180,2150
Uttar Pradesh,Balrampur,Utraula,Green Chilli,Green Chilly,15/01/2021,3225,3275,3250
Uttar Pradesh,Balrampur,Utraula,Gur(Jaggery),Yellow,15/01/2021,3070,3130,3100
Uttar Pradesh,Balrampur,Utraula,Lemon,Lemon,15/01/2021,2630,2670,2650
Uttar Pradesh,Balrampur,Utraula,Lentil (Masur)(Whole),Masoor Gola,15/01/2021,5930,5985,5960
Uttar Pradesh,Balrampur,Utraula,Maize,Yellow,15/01/2021,1580,1635,1610
Uttar Pradesh,Balrampur,Utraula,Mousambi(Sweet Lime),Mousambi,15/01/2021,2825,2880,2850
Uttar Pradesh,Balrampur,Utraula,Mustard,Lohi Black,15/01/2021,4675,4725,4700
Uttar Pradesh,Balrampur,Utraula,Mustard Oil,Mustard Oil,15/01/2021,12900,13100,13000
Uttar Pradesh,Balrampur,Utraula,Onion,Red,15/01/2021,3100,3200,3150
Uttar Pradesh,Balrampur,Utraula,Paddy(Dhan)(Common),Common,15/01/2021,1850,1880,1868
Uttar Pradesh,Balrampur,Utraula,Pomegranate,Pomogranate,15/01/2021,6225,6275,6250
Uttar Pradesh,Balrampur,Utraula,Potato,Desi,15/01/2021,725,775,750
Uttar Pradesh,Balrampur,Utraula,Pumpkin,Pumpkin,15/01/2021,1225,1275,1250
Uttar Pradesh,Balrampur,Utraula,Raddish,Raddish,15/01/2021,420,480,450
Uttar Pradesh,Balrampur,Utraula,Rice,Common,15/01/2021,2215,2245,2230
Uttar Pradesh,Balrampur,Utraula,Tomato,Hybrid,15/01/2021,850,1000,900
Uttar Pradesh,Balrampur,Utraula,Wheat,Dara,15/01/2021,1680,1730,1700
Uttar Pradesh,Balrampur,Utraula,White Peas,White Peas,15/01/2021,7125,7175,7150
Uttar Pradesh,Banda,Atarra,Apple,Kasmir/Shimla - II,15/01/2021,6425,6525,6480
Uttar Pradesh,Barabanki,Barabanki,Apple,Delicious,15/01/2021,6600,6800,6700
Uttar Pradesh,Barabanki,Barabanki,Banana,Banana - Ripe,15/01/2021,2300,2400,2345
Uttar Pradesh,Barabanki,Barabanki,Banana - Green,Banana - Green,15/01/2021,1050,1150,1100
Uttar Pradesh,Barabanki,Barabanki,Bottle gourd,Bottle Gourd,15/01/2021,1250,1350,1300
Uttar Pradesh,Barabanki,Barabanki,Brinjal,Round/Long,15/01/2021,1000,1120,1090
Uttar Pradesh,Barabanki,Barabanki,Cabbage,Cabbage,15/01/2021,600,750,700
Uttar Pradesh,Barabanki,Barabanki,Capsicum,Capsicum,15/01/2021,3300,3450,3400
Uttar Pradesh,Barabanki,Barabanki,Carrot,Carrot,15/01/2021,900,1000,940
Uttar Pradesh,Barabanki,Barabanki,Cauliflower,Cauliflower,15/01/2021,800,910,900
Uttar Pradesh,Barabanki,Barabanki,Garlic,Garlic,15/01/2021,7900,8100,7980
Uttar Pradesh,Barabanki,Barabanki,Ginger(Green),Green Ginger,15/01/2021,2400,2500,2485
Uttar Pradesh,Barabanki,Barabanki,Green Chilli,Green Chilly,15/01/2021,3000,3100,3040
Uttar Pradesh,Barabanki,Barabanki,Gur(Jaggery),Yellow,15/01/2021,3200,3250,3220
Uttar Pradesh,Barabanki,Barabanki,Mousambi(Sweet Lime),Mousambi,15/01/2021,2800,2900,2870
Uttar Pradesh,Barabanki,Barabanki,Onion,Red,15/01/2021,3000,3100,3050
Uttar Pradesh,Barabanki,Barabanki,Orange,Orange,15/01/2021,3600,3780,3700
Uttar Pradesh,Barabanki,Barabanki,Paddy(Dhan)(Common),Common,15/01/2021,0,0,1968
Uttar Pradesh,Barabanki,Barabanki,Papaya,Papaya,15/01/2021,1900,2100,2000
Uttar Pradesh,Barabanki,Barabanki,Peas cod,Peas cod,15/01/2021,1050,1120,1090
Uttar Pradesh,Barabanki,Barabanki,Pomegranate,Pomogranate,15/01/2021,6400,6550,6500
Uttar Pradesh,Barabanki,Barabanki,Potato,Desi,15/01/2021,750,850,800
Uttar Pradesh,Barabanki,Barabanki,Pumpkin,Pumpkin,15/01/2021,900,950,925
Uttar Pradesh,Barabanki,Barabanki,Raddish,Raddish,15/01/2021,380,420,400
Uttar Pradesh,Barabanki,Barabanki,Tomato,Hybrid,15/01/2021,1050,1150,1100
Uttar Pradesh,Barabanki,Rudauli,Apple,Apple,15/01/2021,6630,6720,6680
Uttar Pradesh,Barabanki,Rudauli,Banana - Green,Banana - Green,15/01/2021,1050,1150,1100
Uttar Pradesh,Barabanki,Rudauli,Bottle gourd,Bottle Gourd,15/01/2021,1240,1320,1280
Uttar Pradesh,Barabanki,Rudauli,Brinjal,Brinjal,15/01/2021,1100,1150,1120
Uttar Pradesh,Barabanki,Rudauli,Cabbage,Cabbage,15/01/2021,700,760,730
Uttar Pradesh,Barabanki,Rudauli,Cauliflower,Cauliflower,15/01/2021,830,920,880
Uttar Pradesh,Barabanki,Rudauli,Garlic,Garlic,15/01/2021,8030,8140,8090
Uttar Pradesh,Barabanki,Rudauli,Ginger(Green),Green Ginger,15/01/2021,2450,2550,2500
Uttar Pradesh,Barabanki,Rudauli,Green Chilli,Green Chilly,15/01/2021,3000,3080,3040
Uttar Pradesh,Barabanki,Rudauli,Onion,Red,15/01/2021,2900,3000,2950
Uttar Pradesh,Barabanki,Rudauli,Paddy(Dhan)(Common),Common,15/01/2021,1845,1873,1868
Uttar Pradesh,Barabanki,Rudauli,Pomegranate,Pomogranate,15/01/2021,6420,6510,6480
Uttar Pradesh,Barabanki,Rudauli,Potato,Desi,15/01/2021,800,900,850
Uttar Pradesh,Barabanki,Rudauli,Pumpkin,Pumpkin,15/01/2021,930,1020,980
Uttar Pradesh,Barabanki,Rudauli,Raddish,Raddish,15/01/2021,380,460,420
Uttar Pradesh,Barabanki,Rudauli,Tomato,Deshi,15/01/2021,1130,1210,1180
Uttar Pradesh,Bareilly,Bahedi,Onion,Red,15/01/2021,1400,1510,1450
Uttar Pradesh,Bareilly,Bahedi,Potato,Kufri Megha,15/01/2021,840,890,860
Uttar Pradesh,Bareilly,Bareilly,Apple,Delicious,15/01/2021,6200,6300,6250
Uttar Pradesh,Bareilly,Bareilly,Arhar Dal(Tur Dal),Arhar Dal(Tur),15/01/2021,8900,9000,8950
Uttar Pradesh,Bareilly,Bareilly,Banana,Banana - Ripe,15/01/2021,2300,2400,2350
Uttar Pradesh,Bareilly,Bareilly,Bengal Gram(Gram)(Whole),Desi (Whole),15/01/2021,5525,5600,5575
Uttar Pradesh,Bareilly,Bareilly,Black Gram Dal (Urd Dal),Black Gram Dal,15/01/2021,8925,9000,8960
Uttar Pradesh,Bareilly,Bareilly,Bottle gourd,Bottle Gourd,15/01/2021,800,875,825
Uttar Pradesh,Bareilly,Bareilly,Brinjal,Round/Long,15/01/2021,900,975,935
Uttar Pradesh,Bareilly,Bareilly,Cabbage,Cabbage,15/01/2021,600,650,620
Uttar Pradesh,Bareilly,Bareilly,Cauliflower,Cauliflower,15/01/2021,550,650,600
Uttar Pradesh,Bareilly,Bareilly,Garlic,Garlic,15/01/2021,6650,6725,6700
Uttar Pradesh,Bareilly,Bareilly,Ginger(Green),Green Ginger,15/01/2021,2725,2800,2760
Uttar Pradesh,Bareilly,Bareilly,Guava,Guava,15/01/2021,1850,1925,1900
Uttar Pradesh,Bareilly,Bareilly,Gur(Jaggery),Red,15/01/2021,2900,2975,2925
Uttar Pradesh,Bareilly,Bareilly,Mustard,Sarson(Black),15/01/2021,5025,5100,5075
Uttar Pradesh,Bareilly,Bareilly,Onion,Red,15/01/2021,2400,2500,2450
Uttar Pradesh,Bareilly,Bareilly,Paddy(Dhan)(Common),Common,15/01/2021,1825,1900,1868
Uttar Pradesh,Bareilly,Bareilly,Potato,Desi,15/01/2021,800,875,825
Uttar Pradesh,Bareilly,Bareilly,Raddish,Raddish,15/01/2021,450,550,500
Uttar Pradesh,Bareilly,Bareilly,Rice,Common,15/01/2021,2300,2375,2340
Uttar Pradesh,Bareilly,Bareilly,Tomato,Deshi,15/01/2021,1100,1200,1150
Uttar Pradesh,Bareilly,Bareilly,Wheat,Dara,15/01/2021,1700,1850,1725
Uttar Pradesh,Bareilly,Richha,Paddy(Dhan)(Common),Common,15/01/2021,1868,1868,1868
Uttar Pradesh,Basti,Basti,Apple,Delicious,15/01/2021,6020,6120,6070
Uttar Pradesh,Basti,Basti,Arhar Dal(Tur Dal),Arhar Dal(Tur),15/01/2021,8210,8310,8260
Uttar Pradesh,Basti,Basti,Banana - Green,Banana - Green,15/01/2021,1030,1130,1080
Uttar Pradesh,Basti,Basti,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,15/01/2021,6310,6410,6360
Uttar Pradesh,Basti,Basti,Bengal Gram(Gram)(Whole),Desi (Whole),15/01/2021,5500,5600,5550
Uttar Pradesh,Basti,Basti,Black Gram Dal (Urd Dal),Black Gram Dal,15/01/2021,8775,8875,8825
Uttar Pradesh,Basti,Basti,Bottle gourd,Bottle Gourd,15/01/2021,1165,1265,1215
Uttar Pradesh,Basti,Basti,Brinjal,Brinjal,15/01/2021,1220,1320,1270
Uttar Pradesh,Basti,Basti,Cauliflower,Cauliflower,15/01/2021,800,900,850
Uttar Pradesh,Basti,Basti,Garlic,Garlic,15/01/2021,7550,7650,7600
Uttar Pradesh,Basti,Basti,Ginger(Green),Green Ginger,15/01/2021,2550,2650,2600
